fk_receiver_id,transactions,n_tup_hot_upd,users,oid
fk_receiver,transactions,n_tup_hot_upd,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,n_tup_upd,users,oid
fk_sender_id,transactions,n_tup_del,users,oid
fk_sender,transactions,n_tup_del,users,oid
fk_receiver_id,transactions,n_tup_hot_upd,users,oid
fk_receiver,transactions,n_tup_hot_upd,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,toast_blks_hit,users,oid
fk_sender_id,transactions,tidx_blks_read,users,oid
fk_sender,transactions,tidx_blks_read,users,oid
fk_receiver_id,transactions,tidx_blks_hit,users,oid
fk_receiver,transactions,tidx_blks_hit,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,toast_blks_hit,users,oid
fk_sender_id,transactions,tidx_blks_read,users,oid
fk_sender,transactions,tidx_blks_read,users,oid
fk_receiver_id,transactions,tidx_blks_hit,users,oid
fk_receiver,transactions,tidx_blks_hit,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,toast_blks_hit,users,oid
fk_sender_id,transactions,tidx_blks_read,users,oid
fk_sender,transactions,tidx_blks_read,users,oid
fk_receiver_id,transactions,tidx_blks_hit,users,oid
fk_receiver,transactions,tidx_blks_hit,users,oid
transactions_block_id_fkey,transactions,schemaname,blocks,oid
fk_block_id,transactions,schemaname,blocks,oid
transactions_block_id_fkey,transactions,schemaname,blocks,oid
fk_block_id,transactions,schemaname,blocks,oid
transactions_block_id_fkey,transactions,schemaname,blocks,oid
fk_block_id,transactions,schemaname,blocks,oid
transactions_block_id_fkey,transactions,schemaname,blocks,oid
fk_block_id,transactions,schemaname,blocks,oid
transactions_block_id_fkey,transactions,schemaname,blocks,oid
fk_block_id,transactions,schemaname,blocks,oid
transactions_block_id_fkey,transactions,schemaname,blocks,oid
fk_block_id,transactions,schemaname,blocks,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
transactions_block_id_fkey,transactions,pid,blocks,oid
fk_block_id,transactions,pid,blocks,oid
fk_user_id,transactions,client_hostname,users,oid
fk_sender_id,transactions,client_port,users,oid
fk_sender,transactions,client_port,users,oid
fk_receiver_id,transactions,backend_start,users,oid
fk_receiver,transactions,backend_start,users,oid
transactions_block_id_fkey,transactions,usename,blocks,oid
fk_block_id,transactions,usename,blocks,oid
fk_user_id,transactions,backend_xmin,users,oid
fk_sender_id,transactions,state,users,oid
fk_sender,transactions,state,users,oid
fk_receiver_id,transactions,sent_lsn,users,oid
fk_receiver,transactions,sent_lsn,users,oid
transactions_block_id_fkey,transactions,blks_hit,blocks,oid
fk_block_id,transactions,blks_hit,blocks,oid
fk_user_id,transactions,stats_reset,users,oid
transactions_block_id_fkey,transactions,receive_start_lsn,blocks,oid
fk_block_id,transactions,receive_start_lsn,blocks,oid
fk_user_id,transactions,last_msg_receipt_time,users,oid
fk_sender_id,transactions,latest_end_lsn,users,oid
fk_sender,transactions,latest_end_lsn,users,oid
fk_receiver_id,transactions,latest_end_time,users,oid
fk_receiver,transactions,latest_end_time,users,oid
transactions_block_id_fkey,transactions,hit,blocks,oid
fk_block_id,transactions,hit,blocks,oid
fk_user_id,transactions,block_distance,users,oid
fk_sender_id,transactions,io_depth,users,oid
fk_sender,transactions,io_depth,users,oid
transactions_block_id_fkey,transactions,pid,blocks,oid
fk_block_id,transactions,pid,blocks,oid
fk_user_id,transactions,latest_end_time,users,oid
transactions_block_id_fkey,transactions,version,blocks,oid
fk_block_id,transactions,version,blocks,oid
transactions_block_id_fkey,transactions,principal,blocks,oid
fk_block_id,transactions,principal,blocks,oid
transactions_block_id_fkey,transactions,slot_type,blocks,oid
fk_block_id,transactions,slot_type,blocks,oid
fk_user_id,transactions,xmin,users,oid
fk_sender_id,transactions,catalog_xmin,users,oid
fk_sender,transactions,catalog_xmin,users,oid
fk_receiver_id,transactions,restart_lsn,users,oid
fk_receiver,transactions,restart_lsn,users,oid
transactions_block_id_fkey,transactions,spill_count,blocks,oid
fk_block_id,transactions,spill_count,blocks,oid
fk_user_id,transactions,total_bytes,users,oid
fk_sender_id,transactions,stats_reset,users,oid
fk_sender,transactions,stats_reset,users,oid
transactions_block_id_fkey,transactions,numbackends,blocks,oid
fk_block_id,transactions,numbackends,blocks,oid
fk_user_id,transactions,tup_fetched,users,oid
fk_sender_id,transactions,tup_inserted,users,oid
fk_sender,transactions,tup_inserted,users,oid
fk_receiver_id,transactions,tup_updated,users,oid
fk_receiver,transactions,tup_updated,users,oid
transactions_block_id_fkey,transactions,confl_tablespace,blocks,oid
fk_block_id,transactions,confl_tablespace,blocks,oid
transactions_block_id_fkey,transactions,funcname,blocks,oid
fk_block_id,transactions,funcname,blocks,oid
transactions_block_id_fkey,transactions,funcname,blocks,oid
fk_block_id,transactions,funcname,blocks,oid
transactions_block_id_fkey,transactions,last_archived_time,blocks,oid
fk_block_id,transactions,last_archived_time,blocks,oid
transactions_block_id_fkey,transactions,checkpoint_write_time,blocks,oid
fk_block_id,transactions,checkpoint_write_time,blocks,oid
fk_user_id,transactions,buffers_backend_fsync,users,oid
fk_sender_id,transactions,buffers_alloc,users,oid
fk_sender,transactions,buffers_alloc,users,oid
fk_receiver_id,transactions,stats_reset,users,oid
fk_receiver,transactions,stats_reset,users,oid
transactions_block_id_fkey,transactions,wal_bytes,blocks,oid
